P12-3013	BIUTEE: A Modular Open-Source System for Recognizing Textual Entailment	2012
P12-3014	Entailment-based Text Exploration with Application to the Health-care Domain	2012
P12-3015	CSNIPER - Annotation-by-query for Non-canonical Constructions in Large Corpora	2012
P12-3016	ACCURAT Toolkit for Multi-Level Alignment and Information Extraction from Comparable Corpora	2012
P12-3017	Demonstration of IlluMe: Creating Ambient According to Instant Message Logs	2012
P12-3018	INPRO_iSS: A Component for Just-In-Time Incremental Speech Synthesis	2012
P12-3019	WizIE: A Best Practices Guided Development Environment for Information Extraction	2012
P12-3020	A System for Real-time Twitter Sentiment Analysis of 2012 U.S. Presidential Election Cycle	2012
P12-3021	Building Trainable Taggers in a Web-based, UIMA-Supported NLP Workbench	2012
P12-3022	Akamon: An Open Source Toolkit for Tree/Forest-Based Statistical Machine Translation	2012
P12-3023	Subgroup Detector: A System for Detecting Subgroups in Online Discussions	2012
P12-3024	A Graphical Interface for MT Evaluation and Error Analysis	2012
P12-3025	Online Plagiarized Detection Through Exploiting Lexical, Syntax, and Semantic Information	2012
P12-3026	UWN: A Large Multilingual Lexical Knowledge Base	2012
P12-3027	FLOW: A First-Language-Oriented Writing Assistant System	2012
P12-3028	Social Event Radar: A Bilingual Context Mining and Sentiment Analysis Summarization System	2012
P12-3029	Syntactic Annotations for the Google Books NGram Corpus	2012
P12-4001	Qualitative Modeling of Spatial Prepositions and Motion Expressions	2012
P12-4002	State-of-the-Art Kernels for Natural Language Processing	2012
P12-4003	Topic Models, Latent Space Models, Sparse Coding, and All That: A Systematic Understanding of Probabilistic Semantic Extraction in Large Corpus	2012
P12-4004	Multilingual Subjectivity and Sentiment Analysis	2012
P12-4005	Deep Learning for NLP (without Magic)	2012
P12-4006	Graph-based Semi-Supervised Learning Algorithms for NLP	2012
W12-0101	Semantic Web based Machine Translation	2012
W12-0102	Measuring Comparability of Documents in Non-Parallel Corpora for Efficient Extraction of (Semi-)Parallel Translation Equivalents	2012
W12-0103	Full Machine Translation for Factoid Question Answering	2012
W12-0104	An Empirical Evaluation of Stop Word Removal in Statistical Machine Translation	2012
W12-0105	Natural Language Descriptions of Visual Scenes Corpus Generation and Analysis	2012
W12-0106	Combining EBMT, SMT, TM and IR Technologies for Quality and Scale	2012
W12-0107	Two approaches for integrating translation and retrieval in real applications	2012
W12-0108	PRESEMT: Pattern Recognition-based Statistically Enhanced MT	2012
W12-0109	PLUTO: Automated Solutions for Patent Translation	2012
W12-0110	ATLAS - Human Language Technologies integrated within a Multilingual Web Content Management System	2012
W12-0111	Tree-based Hybrid Machine Translation	2012
W12-0112	Were the clocks striking or surprising? Using WSD to improve MT performance	2012
W12-0113	Bootstrapping Method for Chunk Alignment in Phrase Based SMT	2012
W12-0114	Design of a hybrid high quality machine translation system	2012
W12-0115	Can Machine Learning Algorithms Improve Phrase Selection in Hybrid Machine Translation?	2012
W12-0116	Linguistically-Augmented Bulgarian-to-English Statistical Machine Translation Model	2012
W12-0117	Using Sense-labeled Discourse Connectives for Statistical Machine Translation	2012
W12-0201	Introduction	2012
W12-0202	Lexical Semantics and Distribution of Suffixes - A Visual Analysis	2012
W12-0203	Looking at word meaning. An interactive visualization of Semantic Vector Spaces for Dutch synsets	2012
W12-0204	First steps in checking and comparing Princeton WordNet and Estonian Wordnet	2012
W12-0205	Visualising Typological Relationships: Plotting WALS with Heat Maps	2012
W12-0206	Automating Second Language Acquisition Research: Integrating Information Visualisation and Machine Learning	2012
W12-0207	Visualising Linguistic Evolution in Academic Discourse	2012
W12-0208	Similarity Patterns in Words (Invited talk)	2012
W12-0209	Language comparison through sparse multilingual word alignment	2012
W12-0210	Recovering dialect geography from an unaligned comparable corpus	2012
W12-0211	Detecting Shibboleths	2012
W12-0212	Estimating and visualizing language similarities using weighted alignment and force-directed graph layout	2012
W12-0214	Tracking the dynamics of kinship and social category terms with AustKin II	2012
W12-0215	Using context and phonetic features in models of etymological sound change	2012
W12-0216	LexStat: Automatic Detection of Cognates in Multilingual Wordlists	2012
W12-0301	From Character to Word Level: Enabling the Linguistic Analyses of Inputlog Process Data	2012
W12-0302	From Drafting Guideline to Error Detection: Automating Style Checking for Legislative Texts	2012
W12-0303	Aggregated Assessment and â€œObjectivity 2.0â€	2012
W12-0304	Google Books N-gram Corpus used as a Grammar Checker	2012
W12-0305	LELIE: A Tool Dedicated to Procedure and Requirement Authoring	2012
W12-0306	Focus Group on Computer Tools Used for Professional Writing and Preliminary Evaluation of LinguisTech	2012
W12-0401	Linguistic Cues to Deception Assessed by Computer Programs: A Meta-Analysis	2012
W12-0402	â€œI Donâ€™t Know Where He is Notâ€: Does Deception Research yet Offer a Basis for Deception Detectives?	2012
W12-0403	Seeing through Deception: A Computational Approach to Deceit Detection in Written Communication	2012
W12-0404	In Search of a Gold Standard in Studies of Deception	2012
W12-0405	Building a Data Collection for Deception Research	2012
W12-0406	On the Use of Homogenous Sets of Subjects in Deceptive Language Analysis	2012
W12-0408	The Voice and Eye Gaze Behavior of an Imposter: Automated Interviewing and Detection for Rapid Screening at the Border	2012
W12-0409	Letâ€™s Lie Together: Co-Presence Effects on Childrenâ€™s Deceptive Skills	2012
W12-0410	Argument Formation in the Reasoning Process: Toward a Generic Model of Deception Detection	2012
W12-0411	Pastiche Detection Based on Stopword Rankings. Exposing Impersonators of a Romanian Writer	2012
W12-0412	Making the Subjective Objective? Computer-Assisted Quantification of Qualitative Content Cues to Deception	2012
W12-0413	Modelling Fixated Discourse in Chats with Cyberpedophiles	2012
W12-0414	Detecting Stylistic Deception	2012
W12-0415	Identification of Truth and Deception in Text: Application of Vector Space Model to Rhetorical Structure Theory	2012
W12-0501	Experiments on Hybrid Corpus-Based Sentiment Lexicon Acquisition	2012
W12-0502	A Study of Hybrid Similarity Measures for Semantic Relation Extraction	2012
W12-0503	Hybrid Combination of Constituency and Dependency Trees into an Ensemble Dependency Parser	2012
W12-0504	Describing Video Contents in Natural Language	2012
W12-0505	An Unsupervised and Data-Driven Approach for Spell Checking in Vietnamese OCR-scanned Texts	2012
W12-0506	Multilingual Natural Language Processing	2012
W12-0507	Contrasting Objective and Subjective Portuguese Texts from Heterogeneous Sources	2012
W12-0508	A Joint Named Entity Recognition and Entity Linking System	2012
W12-0509	Collaborative Annotation of Dialogue Acts: Application of a New ISO Standard to the Switchboard Corpus	2012
W12-0510	Coupling Knowledge-Based and Data-Driven Systems for Named Entity Recognition	2012
W12-0511	A Random Forest System Combination Approach for Error Detection in Digital Dictionaries	2012
W12-0512	Methods Combination and ML-based Re-ranking of Multiple Hypothesis for Question-Answering Systems	2012
W12-0513	A Generalised Hybrid Architecture for NLP	2012
W12-0514	Incorporating Linguistic Knowledge in Statistical Machine Translation: Translating Prepositions	2012
W12-0515	Combining Different Summarization Techniques for Legal Text	2012
W12-0601	Unsupervised Part-of-Speech Tagging in Noisy and Esoteric Domains With a Syntactic-Semantic Bayesian HMM	2012
W12-0602	The Role of Emotional Stability in Twitter Conversations	2012
W12-0603	Towards Scalable Speech Act Recognition in Twitter: Tackling Insufficient Training Data	2012
W12-0604	Topic Classification of Blog Posts Using Distant Supervision	2012
W12-0605	A User and NLP-Assisted Strategic Workflow for a Social Semantic OWL 2-Based Knowledge Platform	2012
W12-0606	A Hybrid Framework for Scalable Opinion Mining in Social Media: Detecting Polarities and Attitude Targets	2012
W12-0607	Predicting the 2011 Dutch Senate Election Results with Twitter	2012
W12-0608	Opinion and Suggestion Analysis for Expert Recommendations	2012
W12-0701	Fast Unsupervised Dependency Parsing with Arc-Standard Transitions	2012
W12-0702	Dependency-Based Open Information Extraction	2012
W12-0703	Sweeping through the Topic Space: Bad luck? Roll again!	2012
W12-0704	Clustered Word Classes for Preordering in Statistical Machine Translation	2012
W12-0705	Improving Distantly Supervised Extraction of Drug-Drug and Protein-Protein Interactions	2012
W12-0706	Robust Induction of Parts-of-Speech in Child-Directed Language by Co-Clustering of Words and Contexts	2012
W12-0707	Dependency Parsing Domain Adaptation using Transductive SVM	2012
W12-0801	Preservation of Recognizability for Weighted Linear Extended Top-Down Tree Transducers	2012
W12-0802	Deciding the Twins Property for Weighted Tree Automata over Extremal Semifields	2012
W12-0803	TTT: A Tree Transduction Language for Syntactic and Semantic Processing	2012
W12-0804	Second Position Clitics and Monadic Second-Order Transduction	2012
W12-0901	Distinguishing Contact-Induced Change from Language Drift in Genetically Related Languages	2012
W12-0902	Empiricist Solutions to Nativist Puzzles by means of Unsupervised TSG	2012
W12-0903	Probabilistic Models of Grammar Acquisition	2012
W12-0904	A Morphologically Annotated Hebrew CHILDES Corpus	2012
W12-0905	An annotated English child language database	2012
W12-0906	Searching the Annotated Portuguese Childes Corpora	2012
W12-0907	Webservices for Bayesian Learning	2012
W12-0908	Unseen features. Collecting semantic data from congenital blind subjects	2012
W12-0909	PHACTS about activation-based word similarity effects	2012
W12-0910	I say have you say tem: profiling verbs in children data in English and Portuguese	2012
W12-0911	Get out but donâ€™t fall down: verb-particle constructions in child language	2012
W12-0912	Phonologic Patterns of Brazilian Portuguese: a grapheme to phoneme converter based study	2012
W12-1001	Lexicon Construction and Corpus Annotation of Historical Language with the CoBaLT Editor	2012
W12-1002	A high speed transcription interface for annotating primary linguistic data	2012
W12-1003	BAD: An Assistant tool for making verses in Basque	2012
W12-1004	Toward Language Independent Methodology for Generating Artwork Descriptions â€“ Exploring FrameNet Information	2012
W12-1005	Harvesting Indices to Grow a Controlled Vocabulary: Towards Improved Access to Historical Legal Texts	2012
W12-1006	Ontology-Based Incremental Annotation of Characters in Folktales	2012
W12-1007	Advanced Visual Analytics Methods for Literature Analysis	2012
W12-1008	Distributional techniques for philosophical enquiry	2012
W12-1009	Linguistically-Adapted Structural Query Annotation for Digital Libraries in the Social Sciences	2012
W12-1010	Parsing the Past - Identification of Verb Constructions in Historical Text	2012
W12-1011	A Classical Chinese Corpus with Nested Part-of-Speech Tags	2012
W12-1012	Computing Similarity between Cultural Heritage Items using Multimodal Features	2012
W12-1013	Enabling the Discovery of Digital Cultural Heritage Objects through Wikipedia	2012
W12-1014	Adapting Wikification to Cultural Heritage	2012
W12-1015	Natural Language Inspired Approach for Handwritten Text Line Detection in Legacy Documents	2012
W12-1016	Language Classification and Segmentation of Noisy Documents in Hebrew Scripts	2012
W12-1102	Key-concept extraction from French articles with KX	2012
W12-1104	Indexation Ã  base des syntagmes nominaux (Nominal-chunk based indexing) [in French]	2012
W12-1105	DÃ©tection de mots-clÃ©s par approches au grain caractÃ¨re et au grain mot (Keywords extraction by repeated string analysis) [in French]	2012
W12-1107	Participation du LINA Ã  DEFT2012 (LINA at DEFT2012) [in French]	2012
W12-1108	Algorithme automatique non supervisÃ© pour le Deft 2012 (Automatic unsupervised algorithm for Deft 2012) [in French]	2012
W12-1202	CritÃ¨res de segmentation de la gestualitÃ© co-verbale (Segmentation criteria for the annotation of co-speech gestures) [in French]	2012
W12-1203	Par oÃ¹ couper pour aller Ã  la plage ? (Where do you switch to get the band ?) [in French]	2012
W12-1204	Segmentation et annotation du geste : MÃ©thodologie pour travailler en Ã©quipe (Gesture segmentation and coding: a methodology for team working) [in French]	2012
W12-1206	Influence de la segmentation temporelle sur la caractÃ©risation de signes (Influence of the temporal segmentation on the sign characterization) [in French]	2012
W12-1207	SPPAS : un outil << user-friendly >> pour l'alignement texte/son (SPPAS : a tool to perform text/speech alignement) [in French]	2012
W12-1208	Un systÃ¨me de segmentation automatique de gestes appliquÃ© Ã  la Langue des Signes (An automatic gesture segmentation system applied to Sign Language) [in French]	2012
